 4459394  8.972 0.064 2100993070865572352 290.110 0.023 39.572 0.030    6.021  0.211  10.173   2.350 1.757 0.569 5934.459  3.786 0.004
 4459448  9.846 0.055 2100979769345779968 290.125 0.021 39.544 0.025  -11.395  0.163   6.302   1.105 1.736 0.737 5820.543  4.605 0.014
 4464268 15.184 0.034 2052987946521843968 291.565 0.024 39.501 0.032  -10.866  3.603   9.856   2.236 1.755 0.754 5347.207  5.424 0.012
 4464528  0.223 0.005 2052989252191236096 291.636 0.053 39.559 0.066   -7.055  0.458  12.576   3.282 1.768 0.017 6141.253  3.750 0.004
 4464530  0.222 0.004 2052989252191235072 291.637 0.026 39.558 0.032   -7.595  0.244  28.486  11.898 1.818 0.022 6393.515  3.644 0.003
 4464825  7.238 0.021 2053364494892994304 291.734 0.013 39.587 0.016   -6.575         16.077   4.833 1.781 0.558 6083.016  3.245 0.004
 4464927  8.854 0.057 2053361265077584384 291.766 0.022 39.546 0.027    1.348          4.013   0.543 1.720 0.345 4889.057  6.250 0.026
 4465188  3.316 0.012 2053362497725481984 291.855 0.012 39.594 0.018   -6.271          7.306   1.395 1.742 0.214 6771.582  2.050 0.012
 4465314  3.079 0.031 2053362364589302272 291.889 0.042 39.597 0.058   16.366  3.723  13.930   3.856 1.773 0.159 5604.802  3.803 0.004
 4465419 31.240 0.110 2053174622981472000 291.919 0.016 39.570 0.022  -31.570  3.675  14.155   3.954 1.774 1.469 5769.133  4.716 0.004
 4465539 23.137 0.161 2053174279384088064 291.950 0.025 39.537 0.032   12.611  3.517   8.764   1.858 1.750 1.613 5499.596  4.913 0.007
 4466272 32.990 6.620 2053176925084016128 292.161 0.044 39.579 0.064  -12.254  3.516  11.959   3.032 1.765 1.052 4724.794  5.905 0.007
 4466333 26.653 0.198 2053175481974988032 292.177 0.019 39.511 0.024   13.346          5.853   0.984 1.733 0.962 4480.874  6.890 0.006
 4466498 12.471 0.012 2053175958706995968 292.228 0.012 39.552 0.016  -26.260          7.776   1.539 1.744 0.500 4417.379  6.631 0.014
 4469290  1.958 0.007 2053130573796303872 292.984 0.020 39.554 0.022    8.824  3.261   9.065   1.960 1.751 0.105 5369.304  5.498 0.007
 4469337 13.781 0.070 2053130367637880064 292.995 0.037 39.555 0.039  -11.581  3.401  10.663   2.531 1.759 0.685 5803.778  4.403 0.008
 4469638 28.288 0.156 2053130024040537600 293.072 0.024 39.553 0.031  -11.060  3.234  11.741   2.946 1.764 1.470 4738.744  6.323 0.008
 4469825  2.848 0.004 2053223619966946048 293.120 0.024 39.562 0.030   -3.979  0.433  12.956   3.440 1.769 0.370 6697.799  2.295 0.005
 4469840  2.678 0.005 2053126759865408000 293.123 0.020 39.525 0.028   -5.245  0.404   7.005   1.306 1.740 0.246 6507.940  3.675 0.019
 4469921 26.086 0.978 2053126484987502336 293.145 0.026 39.503 0.040  -10.360  3.283  11.874   2.998 1.765 1.227 4955.834  6.216 0.007
 4470477 11.085 0.195 2052469217554626304 293.291 0.012 39.501 0.022    3.905         16.011   4.801 1.781 0.980 6377.383  3.354 0.007
 4470499  3.273 0.010 2053221455303419904 293.296 0.013 39.568 0.020   -1.283  3.142   8.080   1.635 1.746 0.326 6317.633  4.034 0.019
 4470587 23.939 0.755 2052470763742904064 293.320 0.013 39.546 0.021  -13.805  3.258  10.855   2.603 1.760 1.624 5780.137  2.321 0.002
 4470609  7.498 0.005 2053221592742375168 293.325 0.016 39.595 0.024   -9.597  3.146   4.159   0.574 1.721 0.358 4983.968  5.968 0.032
 4470764  7.096 0.087 2052469836029985280 293.368 0.015 39.516 0.020   14.880         17.052   5.302 1.785 0.381 5672.471  3.122 0.002
 4470832  9.168 0.089 2052470248346882048 293.388 0.029 39.543 0.037   24.521  3.472  15.446   4.537 1.779 0.659 5645.432  3.801 0.002
 4470964  8.038 0.012 2052469904749503232 293.424 0.023 39.510 0.028    0.473  3.101   6.657   1.205 1.738 0.706 5877.675  4.506 0.016
 4471058  3.842 0.888 2052470076548241920 293.450 0.014 39.543 0.018   -6.651  3.060  12.657   3.315 1.768 0.456 6692.238  3.016 0.014
 4471313 18.644 0.224 2052472756607874304 293.512 0.029 39.528 0.035   32.755  3.544  14.216   3.981 1.774 0.987 5464.051  4.586 0.005
 4471447 29.220 9.913 2052472069413136384 293.550 0.027 39.535 0.031   -7.477  3.264  16.325   4.950 1.782 1.264 5261.194  5.145 0.005
 4471619 12.878 0.041 2052471725815952384 293.591 0.021 39.506 0.029    2.070  3.170   5.998   1.023 1.734 0.358 4465.805  6.749 0.017
 4471741 40.080 0.782 2052460387102132736 293.624 0.025 39.519 0.030   79.082  3.179  39.075  19.574 1.841 1.221 3934.273  8.144 0.001
 4471819 14.923 0.035 2052473856119630848 293.641 0.013 39.591 0.015   -0.347          9.074   1.963 1.751 0.581 3975.738  7.919 0.012
 4471850 25.900 0.159 2052473753040399104 293.649 0.016 39.556 0.019    2.837  3.177   9.931   2.263 1.756 0.779 4544.650  6.740 0.008
 4471979 15.674 0.184 2052473924839139584 293.681 0.016 39.599 0.019   -2.481  3.177  10.897   2.619 1.760 1.307 6368.454  3.978 0.007
 4472233 15.050 0.273 2052460799419074048 293.750 0.024 39.511 0.030  -11.841  3.146   8.864   1.892 1.750 0.766 5484.994  4.706 0.012
 4472254 15.606 0.338 2052462345607348736 293.755 0.025 39.588 0.030   -8.341  3.109   8.725   1.845 1.749 0.546 4675.323  5.673 0.009
 4472371 15.774 0.241 2052485091754402304 293.782 0.036 39.593 0.044   13.329  3.251  14.519   4.116 1.776 1.106 6055.775  3.210 0.005
 4472375  7.334 0.007 2052461555333371904 293.783 0.028 39.566 0.034   15.581  3.035   9.862   2.238 1.755 0.338 5650.292  4.710 0.011
 4472504  8.807 2.158 2052461280455474432 293.813 0.014 39.548 0.016    5.722         17.973   5.760 1.788 0.946 6344.057  2.629 0.005
 4473355  0.204 0.000 2052435545010409984 294.015 0.024 39.531 0.027   -0.144  3.056   0.249   0.007 1.720 0.006 3947.375  7.914 0.010
 4473359 17.961 1.984 2052435648089636352 294.016 0.016 39.556 0.019    9.892  2.955  14.070   3.917 1.774 1.235 6151.349  4.693 0.009
 4473525 25.293 0.381 2052435407564844288 294.062 0.028 39.534 0.030   -1.793  3.007  10.729   2.556 1.759 0.707 4537.791  6.816 0.007
 4473631 12.648 2.423 2052434617297502464 294.088 0.021 39.523 0.024  -18.970  3.186   5.982   1.018 1.734 0.880 5835.850  4.722 0.012
 4473811 10.813 0.006 2052431765439228416 294.131 0.020 39.500 0.025    7.482  3.000   6.304   1.106 1.736 0.362 4619.172  6.672 0.025
 4474033 15.769 0.195 2052437744033753600 294.192 0.021 39.546 0.026   -0.619  3.048   7.287   1.390 1.742 0.921 5644.494  5.006 0.014
 4474039 14.901 0.135 2052440905129703936 294.194 0.024 39.587 0.029   -4.478  2.974   8.684   1.832 1.749 0.705 4819.947  6.164 0.012
 4474127  4.873 0.034 2052437980244640768 294.221 0.015 39.582 0.019    8.205         14.942   4.306 1.777 0.306 6035.649  3.923 0.006
 4474200 37.053 0.656 2052436850680571904 294.240 0.048 39.527 0.064  -13.475  3.052  31.300  13.801 1.825 1.368 4243.620  7.348 0.002
 4474292 17.222 0.031 2052437262997454848 294.262 0.025 39.549 0.032  -13.239  3.077  12.360   3.194 1.767 0.536 3856.338  8.215 0.010
 4474898 24.684 3.443 2052427367392915968 294.405 0.032 39.599 0.038   17.423  3.100  11.409   2.815 1.763 1.271 5213.614  5.625 0.006
 4474916  0.347 0.000 2052427298673484288 294.410 0.014 39.585 0.019   -5.804  3.017  16.076   4.832 1.781 0.025 6217.687  3.584 0.006
 4475010  1.083 0.174 2052427023795531520 294.436 0.072 39.563 0.095    3.882  0.383  12.648   3.312 1.768 0.115 6482.531  2.588 0.017
 4475573 12.466 0.324 2076441285457703936 294.583 0.017 39.509 0.022  -16.466  2.979  12.432   3.223 1.767 0.895 6091.024  4.101 0.010
 4476013 26.925 0.090 2076253921809176064 294.685 0.016 39.518 0.022  -24.637  2.897   9.266   2.029 1.752 1.312 5302.784  5.546 0.006
 4476088 13.420 0.147 2076443106523864320 294.704 0.023 39.563 0.028   13.692  2.845  12.803   3.376 1.769 1.044 5990.292  4.480 0.013
 4476546 42.852 4.323 2076254162327016704 294.817 0.049 39.504 0.054    2.969  2.788  15.447   4.537 1.779 0.616 3509.490  9.329 0.004
 4476884 10.728 1.441 2076257667020416512 294.891 0.022 39.560 0.026   12.931  2.673  13.492   3.667 1.772 1.001 6193.419  3.293 0.005
 4477083 13.563 0.139 2076257495221747200 294.937 0.021 39.548 0.027  -10.379  0.560  15.717   4.663 1.780 1.368 6156.027  2.582 0.005
 4477148 25.149 0.434 2076258148049773568 294.952 0.023 39.587 0.028   14.980  2.890  13.034   3.472 1.770 1.481 5519.057  5.230 0.009
 4477178  5.066 0.144 2076256601868546048 294.960 0.017 39.517 0.019    5.751  2.834  11.989   3.044 1.765 0.410 6491.110  2.968 0.008
 4477211 30.377 1.589 2076256636228295168 294.969 0.024 39.523 0.030   10.064  2.795  13.797   3.798 1.773 1.652 5146.471  5.630 0.007
 4477339 17.723 0.579 2076257220343901696 295.002 0.018 39.569 0.022   -2.624  2.880   8.581   1.798 1.749 1.114 5915.385  3.991 0.007
 4477362 15.257 0.136 2076257185984170496 295.008 0.026 39.574 0.030    8.682  2.924  16.098   4.842 1.782 1.009 5747.073  4.184 0.006
 4477511 13.674 0.057 2076256906797457664 295.039 0.022 39.557 0.022    7.458  2.837   5.380   0.862 1.730 1.074 6221.876  4.101 0.008
 4477753 24.582 4.066 2076246706264024064 295.098 0.021 39.558 0.026   -5.988  2.832   9.190   2.002 1.752 1.685 5741.956  4.832 0.006
 4477830  2.498 0.027 2076247118580920064 295.117 0.015 39.588 0.017   -8.973  2.788   9.607   2.148 1.754 0.201 6452.158  3.349 0.015
 4477910  7.807 0.015 2076246843703005696 295.136 0.023 39.555 0.025   -7.819  2.895  12.016   3.055 1.765 0.712 6160.559  4.038 0.009
 4478142 22.888 0.195 2076246190868032000 295.187 0.019 39.576 0.020   -1.182  2.842  12.720   3.342 1.768 1.486 5555.340  5.255 0.012
 4478202 12.073 0.126 2076269658569592832 295.202 0.027 39.581 0.027  -12.003  2.726  13.698   3.755 1.772 0.633 5131.339  5.846 0.012
 4478229  3.688 0.064 2076245984709610496 295.208 0.017 39.563 0.019  -43.620  3.098  24.426   9.339 1.808 0.158 6056.951  3.175 0.002
 4478262 18.001 0.380 2076269383692381696 295.216 0.037 39.560 0.039    5.262  2.840  10.254   2.380 1.757 1.137 5573.959  5.201 0.012
 4478334 21.701 0.372 2076242892333147904 295.233 0.022 39.523 0.025    7.834  2.733  11.731   2.942 1.764 1.295 5411.970  5.355 0.008
 4478397 17.163 0.053 2076269521130680064 295.248 0.025 39.582 0.026   14.217  2.728  10.290   2.393 1.757 0.845 5045.033  5.867 0.011
 4478457  4.302 0.147 2076266566193176832 295.260 0.015 39.565 0.015   -7.903          9.425   2.084 1.753 0.419 6652.715  3.126 0.013
 4478464  6.825 0.020 2076266566193185280 295.261 0.017 39.574 0.018    6.389  2.841  11.860   2.993 1.765 0.424 6174.819  2.129 0.004
 4479046  6.453 0.015 2076265707199796736 295.394 0.022 39.543 0.024  -12.422  2.809   8.457   1.757 1.748 0.478 6154.676  4.221 0.005
 4479073 10.796 0.058 2076218668716712704 295.399 0.015 39.512 0.017   -2.950  2.750   6.923   1.282 1.739 0.312 4352.407  6.904 0.022
 4479178 18.531 0.745 2076220283624423936 295.423 0.019 39.562 0.021  -20.162  2.786   8.729   1.847 1.750 1.212 6223.698  4.477 0.006
 4479670 29.138 4.766 2076219458990302464 295.524 0.029 39.536 0.031   -3.521  2.712  13.580   3.704 1.772 1.358 5157.835  5.945 0.006
 4479727 21.976 0.165 2076219802587731200 295.537 0.033 39.573 0.036   13.589  2.726  13.506   3.672 1.772 1.035 5249.726  5.583 0.010
 4479881 18.101 0.143 2076225403225116672 295.576 0.033 39.570 0.035    8.981  2.718  13.551   3.692 1.772 1.103 5791.424  5.039 0.012
 4480068 20.438 0.245 2076222173409698816 295.612 0.014 39.515 0.014   -7.770         14.103   3.931 1.774 1.122 5196.632  5.627 0.016
 4480250 27.504 0.219 2076222242129223936 295.647 0.022 39.531 0.023   -6.520  2.685  21.122   7.428 1.798 0.941 4111.767  6.678 0.005
 4480434  4.535 0.077 2076221245696840704 295.686 0.035 39.521 0.037   -7.671          7.552   1.470 1.743 0.275 5780.785  4.401 0.006
 4480561 12.955 1.891 2076221658013739520 295.708 0.016 39.543 0.018   20.580  2.728  14.963   4.316 1.777 0.971 6398.911  4.152 0.009
 4480672 23.054 0.062 2076223474775426304 295.731 0.029 39.581 0.031   10.588  2.651   7.628   1.493 1.743 1.272 5447.451  4.427 0.006
 4480706 10.606 0.115 2076221692373500416 295.740 0.013 39.535 0.015    2.570          6.107   1.052 1.734 0.681 6169.631  4.261 0.011
 4480769 16.436 0.041 2076223199897481984 295.753 0.017 39.569 0.021    4.542  2.634   8.797   1.870 1.750 1.057 5643.474  5.158 0.015
 4480783 11.329 0.006 2076209872623495936 295.757 0.023 39.508 0.027   -9.219  2.649   8.371   1.729 1.748 0.349 4205.725  7.344 0.028
 4481854  6.935 0.011 2076301338245224704 295.967 0.020 39.519 0.025   -8.805  2.669  11.632   2.903 1.764 0.480 6322.708  4.046 0.009
 4481954 32.635 0.426 2076301475684220928 295.985 0.030 39.554 0.045   15.149  2.667  17.585   5.566 1.787 1.359 4791.862  6.310 0.005
 4482203 39.584 0.975 2076301097727147520 296.037 0.035 39.564 0.052  -33.550  2.608  35.290  16.672 1.833 1.132 3753.401  8.826 0.001
 4482348  6.497 0.036 2076302712634896384 296.064 0.018 39.594 0.026    7.255  2.655  13.049   3.479 1.770 0.282 5834.940  4.303 0.003
 4482881 10.267 0.161 2073300427421168896 296.168 0.025 39.591 0.036   -8.614  2.594   9.381   2.068 1.753 0.691 5824.657  4.463 0.009
 4482903  4.066 0.026 2073298984312106496 296.172 0.030 39.525 0.050   -8.642  2.763  12.877   3.407 1.769 0.212 5958.555  2.880 0.003
 4483211  5.577 0.005 2073299568427756032 296.230 0.016 39.585 0.022    1.676  2.520   5.277   0.836 1.729 0.319 5806.716  4.855 0.018
 4483256 19.868 0.079 2073305443943032064 296.239 0.028 39.593 0.038    1.599  2.575   8.487   1.767 1.748 0.855 4884.289  6.091 0.009
 4483262  3.437 0.004 2073299465348528896 296.240 0.021 39.558 0.029    5.169  2.583  15.469   4.548 1.779 0.494 6860.639  1.670 0.007
 4483658 19.915 0.037 2073301904890006528 296.318 0.030 39.533 0.033   16.875  2.568  13.023   3.468 1.770 0.836 4809.903  6.324 0.007
 4483841 33.763 0.319 2073301011536823552 296.356 0.031 39.506 0.037    4.385  2.385  29.251  12.405 1.820 1.146 3673.601  8.593 0.002
 4484814 24.877 0.076 2073291356450564864 296.543 0.050 39.568 0.068  -10.432  0.232  13.522   3.679 1.772 1.009 4163.482  7.190 0.004
 4488363  5.666 0.004 2073255343133988352 297.277 0.018 39.537 0.023   -4.061  0.254  13.482   3.662 1.771 0.725 5990.708  2.924 0.004
 4488580  3.938 0.044 2073630865020927488 297.316 0.014 39.595 0.020  -13.662          8.843   1.885 1.750 0.350 6887.037  2.974 0.007
 4488884  3.655 0.065 2073627772644508672 297.372 0.014 39.582 0.022   -0.568  2.250   3.476   0.433 1.716 0.227 6147.586  4.304 0.011
 4489036 16.584 0.120 2073628077572862720 297.401 0.022 39.582 0.032   10.118  2.301   8.995   1.936 1.751 0.513 5243.615  5.778 0.011
 4489051 33.792 0.159 2073628081882172928 297.403 0.019 39.576 0.029  -23.696         11.105   2.698 1.761 0.766 3708.965  8.959 0.007
 4489414 36.272 0.469 2073628700357523200 297.470 0.021 39.597 0.026   -2.981  2.301  20.293   6.974 1.796 1.180 3757.062  8.556 0.002
 4489603  1.152 0.008 2073628356760147968 297.507 0.013 39.567 0.016   -0.453          6.469   1.152 1.737 0.125 6962.424  3.246 0.020
 4489821 21.959 0.183 2073628528558884096 297.546 0.025 39.591 0.031   23.147  2.330  14.408   4.066 1.775 1.070 5474.300  5.249 0.012
 4489840 30.249 0.255 2073440855677839872 297.550 0.021 39.585 0.025   -0.313  2.308  10.747   2.563 1.760 1.521 5419.180  5.408 0.007
 4489844  8.072 0.051 2073440752598619904 297.551 0.012 39.566 0.015   -4.375          7.137   1.345 1.741 0.422 5934.909  4.373 0.009
 4540355 14.804 2.915 2103304347383406080 283.925 0.019 39.689 0.021   -4.012  5.447   9.264   2.028 1.752 0.903 5922.637  4.731 0.011
 4540488 13.860 0.041 2103291874797955072 283.983 0.011 39.645 0.012    5.833         12.274   3.159 1.766 0.877 5005.509  5.978 0.009
 4540508 21.996 0.060 2103291806078476032 283.990 0.034 39.632 0.038    4.591  5.267  13.144   3.519 1.770 0.623 3754.573  8.639 0.007
 4540592 22.478 0.116 2103291565560315904 284.026 0.014 39.628 0.017   -7.919  5.329  12.825   3.385 1.769 1.065 5257.090  5.776 0.009
 4540598  3.673 0.026 2103293519767388672 284.027 0.030 39.691 0.037    7.167  1.321  16.003   4.798 1.781 0.317 6596.746  2.829 0.012
 4540705 19.259 3.447 2103290259890280704 284.086 0.016 39.651 0.018   11.351  5.404   7.526   1.462 1.743 1.291 5744.974  4.799 0.010
 4540727 16.158 0.018 2103293352266749696 284.096 0.017 39.695 0.018   -2.868  5.270  10.661   2.530 1.759 0.789 5024.973  6.129 0.011
 4540728  3.368 0.022 2103290191170806784 284.096 0.018 39.655 0.022   -4.601  0.330   5.000   0.768 1.727 0.374 6252.416  4.061 0.024
 4543058 25.715 0.651 2100325839103123200 285.179 0.021 39.653 0.021   23.477  0.369  19.593   6.599 1.793 1.601 5653.307  4.157 0.003
 4543084 19.502 0.325 2100324808310955520 285.192 0.020 39.604 0.021   -2.504  5.097   7.990   1.606 1.746 0.996 4568.850  6.527 0.007
 4543171 13.585 0.238 2100325529865506816 285.237 0.020 39.666 0.022   23.760  0.092  14.935   4.303 1.777 1.105 5912.977  3.367 0.003
 4543236 45.898 0.309 2100325186268120064 285.267 0.030 39.632 0.033  -23.037  4.909  18.199   5.875 1.789 0.969 3658.231  9.400 0.002
 4543412  2.154 0.003 2100337040377899520 285.346 0.023 39.665 0.024   -4.005  4.193  11.152   2.716 1.761 0.103 5257.880  5.261 0.006
 4543577 26.793 0.220 2100336181384464896 285.439 0.026 39.636 0.033    9.454  4.981  13.780   3.791 1.773 1.319 5170.792  5.631 0.010
 4543599 11.904 0.233 2100333123367744000 285.449 0.031 39.614 0.036    2.287  5.017  11.169   2.723 1.762 0.918 5963.651  4.089 0.010
 4543619 30.654 0.309 2100333226446971136 285.458 0.020 39.632 0.023   -0.736  4.920  16.694   5.128 1.784 0.955 4300.754  7.199 0.005
 4543661  6.762 0.014 2100338105529857280 285.472 0.026 39.697 0.026  -36.373  5.214   8.987   1.933 1.751 0.370 5762.367  4.665 0.010
 4543737 13.907 0.070 2100334394678083072 285.510 0.013 39.600 0.016    3.436  4.854  10.261   2.382 1.757 0.851 5963.591  4.631 0.014
 4543822  7.842 0.019 2100335253671598080 285.545 0.014 39.682 0.017   -5.973  4.979   6.795   1.245 1.739 0.426 5795.111  5.087 0.018
 4543879 24.163 5.075 2100334188519699968 285.572 0.013 39.641 0.017  -19.408  5.008  13.505   3.672 1.772 1.722 5758.856  3.597 0.002
 4544170 12.830 0.212 2100293506587152896 285.698 0.030 39.689 0.031   -3.939         14.294   4.016 1.775 0.592 5166.610  5.502 0.023
 4544623  3.506 0.003 2100291273206634752 285.899 0.038 39.691 0.041  -28.674  4.741  12.051   3.069 1.765 0.080 3761.357  8.232 0.008
 4544757 29.435 7.300 2100290375554012672 285.957 0.038 39.686 0.042   25.097         19.448   6.522 1.793 1.501 5317.579  4.655 0.003
 4544859 23.214 0.151 2100278216505502464 286.005 0.023 39.614 0.025   -0.127  4.887  11.307   2.776 1.762 0.744 4719.759  6.379 0.006
 4544938 31.630 0.660 2100653562287156480 286.037 0.018 39.647 0.020  -32.171  4.835  21.415   7.591 1.799 1.276 4802.712  6.481 0.003
 4545145 24.315 0.040 2100649782715946496 286.143 0.029 39.606 0.036    9.167  4.735  14.684   4.190 1.776 0.680 4414.960  6.727 0.007
 4545210 14.284 0.046 2100654455640379904 286.176 0.028 39.676 0.035   -0.594  4.859  10.839   2.597 1.760 0.969 5854.501  4.618 0.014
 4545266 26.420 0.348 2100651328904184832 286.202 0.025 39.634 0.034    9.769  4.910  15.555   4.588 1.780 1.143 5308.134  5.855 0.006
 4545410 22.878 0.181 2100650435550994688 286.254 0.039 39.622 0.045  -15.802  4.859  13.254   3.565 1.771 0.905 4183.011  7.259 0.006
 4545433 25.166 0.680 2100651706861325312 286.264 0.020 39.678 0.024   13.798  4.701  14.865   4.271 1.777 1.424 5427.018  5.364 0.008
 4545964 16.708 0.116 2100468088420204032 286.484 0.024 39.636 0.027   -4.516  4.718   8.917   1.910 1.751 0.519 3937.451  8.101 0.017
 4546250 28.128 0.211 2100465545799579904 286.606 0.146 39.600 0.133  -30.962  5.216  16.298   4.938 1.782 1.385 5759.220  4.943 0.008
